source,advisory_id,cve_id,severity,title,product,product_kind,base_version,affected_raw,affected_type,affected_min_version,affected_min_vnum,affected_min_inclusive,affected_max_version,affected_max_vnum,affected_max_inclusive,fix_version,fix_vnum,published,last_update,url
splunk_advisory,SVD-2026-0610,Multiple,Critical,SVD-2026-0610 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.4,Below 10.4.0,below,10.4.0,10004000000,1,10.4.0,10004000000,0,10.4.0,10004000000,2026-06-10,2026-06-10,https://advisory.splunk.com/advisories/SVD-2026-0610
splunk_advisory,SVD-2026-0301,CVE-2026-20162,Medium,SVD-2026-0301 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,REST API,unknown,,,0,,,0,9.3.0.9,9003000009,2026-03-11,2026-03-11,https://advisory.splunk.com/advisories/SVD-2026-0301
splunk_advisory,SVD-2026-0211,Multiple,Critical,SVD-2026-0211 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,10.0.0 to 10.0.2,range_exact,10.0.0,10000000000,1,10.0.2,10000002000,1,10.0.3,10000003000,2026-02-18,2026-03-04,https://advisory.splunk.com/advisories/SVD-2026-0211
splunk_advisory,SVD-2026-0211,Multiple,Critical,SVD-2026-0211 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,9.4.0 to 9.4.7,range_exact,9.4.0,9004000000,1,9.4.7,9004007000,1,9.4.8,9004008000,2026-02-18,2026-03-04,https://advisory.splunk.com/advisories/SVD-2026-0211
splunk_advisory,SVD-2026-0211,Multiple,Critical,SVD-2026-0211 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,9.3.0 to 9.3.8,range_exact,9.3.0,9003000000,1,9.3.8,9003008000,1,9.3.9,9003009000,2026-02-18,2026-03-04,https://advisory.splunk.com/advisories/SVD-2026-0211
splunk_advisory,SVD-2026-0211,Multiple,Critical,SVD-2026-0211 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,9.2.0 to 9.2.11,range_exact,9.2.0,9002000000,1,9.2.11,9002011000,1,9.2.12,9002012000,2026-02-18,2026-03-04,https://advisory.splunk.com/advisories/SVD-2026-0211
splunk_advisory,SVD-2026-0210,Multiple,Medium,SVD-2026-0210 | Splunk Vulnerability Disclosure,Splunk Universal Forwarder,forwarder,10.0,10.0.0 to 10.0.2,range_exact,10.0.0,10000000000,1,10.0.2,10000002000,1,10.0.3,10000003000,2026-02-18,2026-03-30,https://advisory.splunk.com/advisories/SVD-2026-0210
splunk_advisory,SVD-2026-0210,Multiple,Medium,SVD-2026-0210 | Splunk Vulnerability Disclosure,Splunk Universal Forwarder,forwarder,9.4,9.4.0 to 9.4.6,range_exact,9.4.0,9004000000,1,9.4.6,9004006000,1,9.4.7,9004007000,2026-02-18,2026-03-30,https://advisory.splunk.com/advisories/SVD-2026-0210
splunk_advisory,SVD-2026-0210,Multiple,Medium,SVD-2026-0210 | Splunk Vulnerability Disclosure,Splunk Universal Forwarder,forwarder,9.3,9.3.0 to 9.3.8,range_exact,9.3.0,9003000000,1,9.3.8,9003008000,1,9.3.9,9003009000,2026-02-18,2026-03-30,https://advisory.splunk.com/advisories/SVD-2026-0210
splunk_advisory,SVD-2026-0210,Multiple,Medium,SVD-2026-0210 | Splunk Vulnerability Disclosure,Splunk Universal Forwarder,forwarder,9.2,9.2.0 to 9.2.11,range_exact,9.2.0,9002000000,1,9.2.11,9002011000,1,9.2.12,9002012000,2026-02-18,2026-03-30,https://advisory.splunk.com/advisories/SVD-2026-0210
splunk_advisory,SVD-2026-0209,CVE-2026-20144,Medium,SVD-2026-0209 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,splunkd,unknown,,,0,,,0,10.0.0.10,10000000010,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0209
splunk_advisory,SVD-2026-0209,CVE-2026-20144,Medium,SVD-2026-0209 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,splunkd,unknown,,,0,,,0,9.4.0.9,9004000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0209
splunk_advisory,SVD-2026-0209,CVE-2026-20144,Medium,SVD-2026-0209 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,splunkd,unknown,,,0,,,0,9.3.0.9,9003000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0209
splunk_advisory,SVD-2026-0209,CVE-2026-20144,Medium,SVD-2026-0209 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,splunkd,unknown,,,0,,,0,9.2.0.9,9002000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0209
splunk_advisory,SVD-2026-0208,CVE-2026-20143,High,SVD-2026-0208 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,10.0.0 to 10.0.2,range_exact,10.0.0,10000000000,1,10.0.2,10000002000,1,10.0.3,10000003000,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0208
splunk_advisory,SVD-2026-0208,CVE-2026-20143,High,SVD-2026-0208 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,9.4.0 to 9.4.7,range_exact,9.4.0,9004000000,1,9.4.7,9004007000,1,9.4.8,9004008000,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0208
splunk_advisory,SVD-2026-0208,CVE-2026-20143,High,SVD-2026-0208 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,9.3.0 to 9.3.8,range_exact,9.3.0,9003000000,1,9.3.8,9003008000,1,9.3.9,9003009000,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0208
splunk_advisory,SVD-2026-0207,CVE-2026-20142,Medium,SVD-2026-0207 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,splunkd,unknown,,,0,,,0,10.0.0.10,10000000010,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0207
splunk_advisory,SVD-2026-0207,CVE-2026-20142,Medium,SVD-2026-0207 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,splunkd,unknown,,,0,,,0,9.4.0.9,9004000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0207
splunk_advisory,SVD-2026-0207,CVE-2026-20142,Medium,SVD-2026-0207 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,splunkd,unknown,,,0,,,0,9.3.0.9,9003000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0207
splunk_advisory,SVD-2026-0207,CVE-2026-20142,Medium,SVD-2026-0207 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,splunkd,unknown,,,0,,,0,9.2.0.9,9002000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0207
splunk_advisory,SVD-2026-0206,CVE-2026-20141,Medium,SVD-2026-0206 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,Splunk Monitoring Console,unknown,,,0,,,0,10.0.0.10,10000000010,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0206
splunk_advisory,SVD-2026-0206,CVE-2026-20141,Medium,SVD-2026-0206 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,Splunk Monitoring Console,unknown,,,0,,,0,9.4.0.9,9004000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0206
splunk_advisory,SVD-2026-0206,CVE-2026-20141,Medium,SVD-2026-0206 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk Monitoring Console,unknown,,,0,,,0,9.3.0.9,9003000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0206
splunk_advisory,SVD-2026-0205,CVE-2026-20140,High,SVD-2026-0205 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,Splunk Web,unknown,,,0,,,0,10.0.0.10,10000000010,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0205
splunk_advisory,SVD-2026-0205,CVE-2026-20140,High,SVD-2026-0205 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,Splunk Web,unknown,,,0,,,0,9.4.0.9,9004000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0205
splunk_advisory,SVD-2026-0205,CVE-2026-20140,High,SVD-2026-0205 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk Web,unknown,,,0,,,0,9.3.0.9,9003000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0205
splunk_advisory,SVD-2026-0205,CVE-2026-20140,High,SVD-2026-0205 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Web,unknown,,,0,,,0,9.2.0.9,9002000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0205
splunk_advisory,SVD-2026-0204,CVE-2026-20139,Medium,SVD-2026-0204 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,Splunk Web,unknown,,,0,,,0,10.0.0.10,10000000010,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0204
splunk_advisory,SVD-2026-0204,CVE-2026-20139,Medium,SVD-2026-0204 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,Splunk Web,unknown,,,0,,,0,9.4.0.9,9004000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0204
splunk_advisory,SVD-2026-0204,CVE-2026-20139,Medium,SVD-2026-0204 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk Web,unknown,,,0,,,0,9.3.0.9,9003000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0204
splunk_advisory,SVD-2026-0204,CVE-2026-20139,Medium,SVD-2026-0204 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Web,unknown,,,0,,,0,9.2.0.9,9002000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0204
splunk_advisory,SVD-2026-0203,CVE-2026-20138,Medium,SVD-2026-0203 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,splunkd,unknown,,,0,,,0,10.0.0.10,10000000010,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0203
splunk_advisory,SVD-2026-0203,CVE-2026-20138,Medium,SVD-2026-0203 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,splunkd,unknown,,,0,,,0,9.4.0.9,9004000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0203
splunk_advisory,SVD-2026-0203,CVE-2026-20138,Medium,SVD-2026-0203 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,splunkd,unknown,,,0,,,0,9.3.0.9,9003000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0203
splunk_advisory,SVD-2026-0203,CVE-2026-20138,Medium,SVD-2026-0203 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,splunkd,unknown,,,0,,,0,9.2.0.9,9002000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0203
splunk_advisory,SVD-2026-0202,CVE-2026-20137,High,SVD-2026-0202 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,Splunk API,unknown,,,0,,,0,10.0.0.10,10000000010,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0202
splunk_advisory,SVD-2026-0202,CVE-2026-20137,High,SVD-2026-0202 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,Splunk API,unknown,,,0,,,0,9.4.0.9,9004000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0202
splunk_advisory,SVD-2026-0202,CVE-2026-20137,High,SVD-2026-0202 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk API,unknown,,,0,,,0,9.3.0.9,9003000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0202
splunk_advisory,SVD-2026-0202,CVE-2026-20137,High,SVD-2026-0202 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk API,unknown,,,0,,,0,9.2.0.9,9002000009,2026-02-18,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0202
splunk_advisory,SVD-2026-0101,CVE-2025-14847,Medium,SVD-2026-0101 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,KV Store,unknown,,,0,,,0,10.0.0.10,10000000010,2026-01-28,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0101
splunk_advisory,SVD-2026-0101,CVE-2025-14847,Medium,SVD-2026-0101 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,KV Store,unknown,,,0,,,0,9.4.0.9,9004000009,2026-01-28,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0101
splunk_advisory,SVD-2026-0101,CVE-2025-14847,Medium,SVD-2026-0101 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,KV Store,unknown,,,0,,,0,9.3.0.9,9003000009,2026-01-28,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0101
splunk_advisory,SVD-2026-0101,CVE-2025-14847,Medium,SVD-2026-0101 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,KV Store,unknown,,,0,,,0,9.2.0.9,9002000009,2026-01-28,2026-02-18,https://advisory.splunk.com/advisories/SVD-2026-0101
splunk_advisory,SVD-2025-1209,CVE-2025-47273,High,SVD-2025-1209 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,Below 10.0.2,below,10.0.0,10000000000,1,10.0.2,10000002000,0,10.0.2,10000002000,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1209
splunk_advisory,SVD-2025-1209,CVE-2025-47273,High,SVD-2025-1209 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,9.4.0 to 9.4.5,range_exact,9.4.0,9004000000,1,9.4.5,9004005000,1,9.4.6,9004006000,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1209
splunk_advisory,SVD-2025-1209,CVE-2025-47273,High,SVD-2025-1209 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,9.3.0 to 9.3.7,range_exact,9.3.0,9003000000,1,9.3.7,9003007000,1,9.3.8,9003008000,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1209
splunk_advisory,SVD-2025-1209,CVE-2025-47273,High,SVD-2025-1209 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,9.2.0 to 9.2.9,range_exact,9.2.0,9002000000,1,9.2.9,9002009000,1,9.2.10,9002010000,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1209
splunk_advisory,SVD-2025-1208,CVE-2025-20389,Medium,SVD-2025-1208 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,Splunk Secure Gateway,unknown,,,0,,,0,Below 10.0.2,,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1208
splunk_advisory,SVD-2025-1208,CVE-2025-20389,Medium,SVD-2025-1208 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,Splunk Secure Gateway,unknown,,,0,,,0,Below 9.4.6,,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1208
splunk_advisory,SVD-2025-1208,CVE-2025-20389,Medium,SVD-2025-1208 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk Secure Gateway,unknown,,,0,,,0,Below 9.3.8,,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1208
splunk_advisory,SVD-2025-1208,CVE-2025-20389,Medium,SVD-2025-1208 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Secure Gateway,unknown,,,0,,,0,Below 9.2.10,,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1208
splunk_advisory,SVD-2025-1207,CVE-2025-20388,High,SVD-2025-1207 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,Splunk Web,unknown,,,0,,,0,Below 10.0.1,,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1207
splunk_advisory,SVD-2025-1207,CVE-2025-20388,High,SVD-2025-1207 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,Splunk Web,unknown,,,0,,,0,9.4.0.9,9004000009,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1207
splunk_advisory,SVD-2025-1207,CVE-2025-20388,High,SVD-2025-1207 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk Web,unknown,,,0,,,0,9.3.0.9,9003000009,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1207
splunk_advisory,SVD-2025-1207,CVE-2025-20388,High,SVD-2025-1207 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Web,unknown,,,0,,,0,9.2.0.9,9002000009,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1207
splunk_advisory,SVD-2025-1206,CVE-2025-20387,High,SVD-2025-1206 | Splunk Vulnerability Disclosure,Splunk/UniversalForwarder for Windows,forwarder,10.0,Below 10.0.2,below,10.0.0,10000000000,1,10.0.2,10000002000,0,10.0.2,10000002000,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1206
splunk_advisory,SVD-2025-1206,CVE-2025-20387,High,SVD-2025-1206 | Splunk Vulnerability Disclosure,Splunk/UniversalForwarder for Windows,forwarder,9.4,9.4.0 to 9.4.5,range_exact,9.4.0,9004000000,1,9.4.5,9004005000,1,9.4.6,9004006000,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1206
splunk_advisory,SVD-2025-1206,CVE-2025-20387,High,SVD-2025-1206 | Splunk Vulnerability Disclosure,Splunk/UniversalForwarder for Windows,forwarder,9.3,9.3.0 to 9.3.7,range_exact,9.3.0,9003000000,1,9.3.7,9003007000,1,9.3.8,9003008000,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1206
splunk_advisory,SVD-2025-1206,CVE-2025-20387,High,SVD-2025-1206 | Splunk Vulnerability Disclosure,Splunk/UniversalForwarder for Windows,forwarder,9.2,9.2.0 to 9.2.9,range_exact,9.2.0,9002000000,1,9.2.9,9002009000,1,9.2.10,9002010000,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1206
splunk_advisory,SVD-2025-1205,CVE-2025-20386,High,SVD-2025-1205 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,Below 10.0.2,below,10.0.0,10000000000,1,10.0.2,10000002000,0,10.0.2,10000002000,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1205
splunk_advisory,SVD-2025-1205,CVE-2025-20386,High,SVD-2025-1205 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,9.4.0 to 9.4.5,range_exact,9.4.0,9004000000,1,9.4.5,9004005000,1,9.4.6,9004006000,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1205
splunk_advisory,SVD-2025-1205,CVE-2025-20386,High,SVD-2025-1205 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,9.3.0 to 9.3.7,range_exact,9.3.0,9003000000,1,9.3.7,9003007000,1,9.3.8,9003008000,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1205
splunk_advisory,SVD-2025-1205,CVE-2025-20386,High,SVD-2025-1205 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,9.2.0 to 9.2.9,range_exact,9.2.0,9002000000,1,9.2.9,9002009000,1,9.2.10,9002010000,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1205
splunk_advisory,SVD-2025-1204,CVE-2025-20385,High,SVD-2025-1204 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,Splunk Web,unknown,,,0,,,0,Below 10.0.2,,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1204
splunk_advisory,SVD-2025-1204,CVE-2025-20385,High,SVD-2025-1204 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,Splunk Web,unknown,,,0,,,0,9.4.0.9,9004000009,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1204
splunk_advisory,SVD-2025-1204,CVE-2025-20385,High,SVD-2025-1204 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk Web,unknown,,,0,,,0,9.3.0.9,9003000009,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1204
splunk_advisory,SVD-2025-1204,CVE-2025-20385,High,SVD-2025-1204 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Web,unknown,,,0,,,0,9.2.0.9,9002000009,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1204
splunk_advisory,SVD-2025-1203,CVE-2025-20384,Medium,SVD-2025-1203 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,Splunk Web,unknown,,,0,,,0,Below 10.0.1,,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1203
splunk_advisory,SVD-2025-1203,CVE-2025-20384,Medium,SVD-2025-1203 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,Splunk Web,unknown,,,0,,,0,9.4.0.9,9004000009,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1203
splunk_advisory,SVD-2025-1203,CVE-2025-20384,Medium,SVD-2025-1203 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk Web,unknown,,,0,,,0,9.3.0.9,9003000009,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1203
splunk_advisory,SVD-2025-1203,CVE-2025-20384,Medium,SVD-2025-1203 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Web,unknown,,,0,,,0,9.2.0.9,9002000009,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1203
splunk_advisory,SVD-2025-1202,CVE-2025-20383,Medium,SVD-2025-1202 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,Splunk Secure Gateway,unknown,,,0,,,0,Below 10.0.2,,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1202
splunk_advisory,SVD-2025-1202,CVE-2025-20383,Medium,SVD-2025-1202 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,Splunk Secure Gateway,unknown,,,0,,,0,Below 9.4.6,,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1202
splunk_advisory,SVD-2025-1202,CVE-2025-20383,Medium,SVD-2025-1202 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk Secure Gateway,unknown,,,0,,,0,Below 9.3.8,,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1202
splunk_advisory,SVD-2025-1202,CVE-2025-20383,Medium,SVD-2025-1202 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Secure Gateway,unknown,,,0,,,0,Below 9.2.10,,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1202
splunk_advisory,SVD-2025-1201,CVE-2025-20382,Low,SVD-2025-1201 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,Splunk Web,unknown,,,0,,,0,Below 10.0.2,,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1201
splunk_advisory,SVD-2025-1201,CVE-2025-20382,Low,SVD-2025-1201 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,Splunk Web,unknown,,,0,,,0,9.4.0.9,9004000009,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1201
splunk_advisory,SVD-2025-1201,CVE-2025-20382,Low,SVD-2025-1201 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk Web,unknown,,,0,,,0,9.3.0.9,9003000009,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1201
splunk_advisory,SVD-2025-1201,CVE-2025-20382,Low,SVD-2025-1201 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Web,unknown,,,0,,,0,9.2.0.9,9002000009,2025-12-03,2025-12-03,https://advisory.splunk.com/advisories/SVD-2025-1201
splunk_advisory,SVD-2025-1103,Multiple,High,SVD-2025-1103 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,10.0.0,exact_list,10.0.0,10000000000,1,10.0.0,10000000000,1,10.0.1,10000001000,2025-11-12,2025-12-05,https://advisory.splunk.com/advisories/SVD-2025-1103
splunk_advisory,SVD-2025-1103,Multiple,High,SVD-2025-1103 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,9.4.0 to 9.4.4,range_exact,9.4.0,9004000000,1,9.4.4,9004004000,1,9.4.5,9004005000,2025-11-12,2025-12-05,https://advisory.splunk.com/advisories/SVD-2025-1103
splunk_advisory,SVD-2025-1103,Multiple,High,SVD-2025-1103 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,9.3.0 to 9.3.6,range_exact,9.3.0,9003000000,1,9.3.6,9003006000,1,9.3.7,9003007000,2025-11-12,2025-12-05,https://advisory.splunk.com/advisories/SVD-2025-1103
splunk_advisory,SVD-2025-1103,Multiple,High,SVD-2025-1103 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,9.2.0 to 9.2.8,range_exact,9.2.0,9002000000,1,9.2.8,9002008000,1,9.2.9,9002009000,2025-11-12,2025-12-05,https://advisory.splunk.com/advisories/SVD-2025-1103
splunk_advisory,SVD-2025-1102,CVE-2025-20379,Low,SVD-2025-1102 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,Splunk Web,unknown,,,0,,,0,10.0.0,10000000000,2025-11-12,2025-11-12,https://advisory.splunk.com/advisories/SVD-2025-1102
splunk_advisory,SVD-2025-1102,CVE-2025-20379,Low,SVD-2025-1102 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,Splunk Web,unknown,,,0,,,0,9.4.0.9,9004000009,2025-11-12,2025-11-12,https://advisory.splunk.com/advisories/SVD-2025-1102
splunk_advisory,SVD-2025-1102,CVE-2025-20379,Low,SVD-2025-1102 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk Web,unknown,,,0,,,0,9.3.0.9,9003000009,2025-11-12,2025-11-12,https://advisory.splunk.com/advisories/SVD-2025-1102
splunk_advisory,SVD-2025-1102,CVE-2025-20379,Low,SVD-2025-1102 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Web,unknown,,,0,,,0,9.2.0.9,9002000009,2025-11-12,2025-11-12,https://advisory.splunk.com/advisories/SVD-2025-1102
splunk_advisory,SVD-2025-1101,CVE-2025-20378,Low,SVD-2025-1101 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,10.0,Splunk Web,unknown,,,0,,,0,10.0.0,10000000000,2025-11-12,2025-11-12,https://advisory.splunk.com/advisories/SVD-2025-1101
